"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.020370911,
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.273873841,
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.372894662,
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.647030592,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.275516151,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.11800553,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.093457944,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.038830153,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.698671466,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.79544459,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.059100628,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.227576742,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.146259925,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.380344563,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",4.98053605,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.757589199,
"BRA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.061635375,
"BRA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.508266147,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.105432245,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",2.51578863,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.243935882,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.725767387,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.183973005,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.529129129,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.376451192,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",2.570650284,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.359436668,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.941773483,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.939883062,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.406398766,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.636510979,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.682291991,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.161775371,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.990748542,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.291213696,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.531551797,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.874026716,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.078067125,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.412627709,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.835588465,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.168578121,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.148900983,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.07749149,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.767558473,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.0217638,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.510206161,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.561267427,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-2.65573736,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-1.558415179,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.770995307,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-1.625137504,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.764322389,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",-0.826728043,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",-0.033224508,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.07508461,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.619951817,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.414944088,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.523724516,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.265521367,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.447775328,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.76253519,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.366480864,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.483463488,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.34874945,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.103387142,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.82350984,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.176914066,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.953144519,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.987130359,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.665527588,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.117501908,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.353023647,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.327531403,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.492586831,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.122148031,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.659940783,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.593640784,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.002508579,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.400707908,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.602328461,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.188878543,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.438962834,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.441823884,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.128164665,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.577128695,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.089398302,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.000390709,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.603347144,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.208153284,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.050932344,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.429226868,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.699748546,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.322901448,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.180697917,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.603037206,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.634724177,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.094853292,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.585474061,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.250188693,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.895655301,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.594937081,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.308192702,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.345149652,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.016091169,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.917343894,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.23613902,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.118169233,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.837311055,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.524793218,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.880814767,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.708151519,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.735430713,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.505920943,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.651328271,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.118200432,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.487412648,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.827925884,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.297461972,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.211944771,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.571257159,
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.325789317,
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.345869168,
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.378136735,
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.63761551,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.576025796,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.628236732,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.426764321,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.595428262,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.525258051,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.189026595,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.134874297,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.178650951,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.351192395,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.080913651,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.484500951,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.967586118,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.771084936,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.525110261,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.237204897,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.676582293,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.022312736,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.123049057,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.83859082,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.446334746,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.144027997,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.115640554,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.986560664,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.267636335,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.851393569,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.871741753,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.345095985,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.291842129,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.215391409,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.505733136,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.900484978,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.619405087,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.400245061,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.184479126,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.579519406,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.321124068,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.709390255,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.554299113,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.48689021,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.559872562,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.788524131,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.127046627,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.813409802,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.530825141,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.623697425,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.141644219,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.543101129,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.829668163,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.132175584,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.641318509,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.362864783,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.891020385,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.759223487,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.035224384,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.369121277,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q4",6.37376747,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.842581804,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.261506167,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.444758627,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q4",1.238355408,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-9.737420302,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.713635398,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.80135736,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q4",2.036417058,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.026882972,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.249028041,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.157882477,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.691049207,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.303463572,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.69171381,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.459223658,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.760114794,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.217110721,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.153440277,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.084371326,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.123280732,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.033908009,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.316798984,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.455138023,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.57502608,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.612794603,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.755843358,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.954011141,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.088700336,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.90838323,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.233625415,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.148997752,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.724256479,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.005677141,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.248773747,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.364842957,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.599303814,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.787947038,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.940559811,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.834763684,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.19063667,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.913196289,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.183190221,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.996302348,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.511867069,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.764115689,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.300613984,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.342274571,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.620022616,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.135902322,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.425983342,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.654187122,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.750192978,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.35904967,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.234697009,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.046773777,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.640887725,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.128691566,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.607474985,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-6.189864445,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.604224749,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q3",3.595575617,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q4",2.154823807,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.395980928,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.193252388,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.881700565,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.808286332,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.66496706,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.43921036,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.7799416,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.720534923,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.966606457,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.685957957,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.176223592,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.781190925,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.119910514,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.438116906,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.625972599,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.49545209,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.640152637,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.32613352,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.140336971,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.849954463,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.464925154,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.921512549,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.162541284,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.313330791,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.015537356,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.317612315,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.930619859,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.083288256,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.644332377,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.093012963,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.604808173,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.290219822,
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.38268012,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.436525859,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.507658975,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.153103735,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.127729379,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.132538368,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.196903992,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.810239509,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.188341252,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-19.030247708,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.386783259,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q4",4.315236131,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.77208828,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.405803087,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.431929904,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.063486862,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.584322554,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.168833441,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-0.97325393,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.047812829,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.263779444,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.802290461,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.518118543,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.985354241,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.417149241,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.505236083,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.481369771,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.207189998,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.286440473,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.29165661,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.214596578,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.00100064,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.243158053,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.045918265,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.274637479,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.583834884,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.309637595,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.218360116,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.429826386,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.265272916,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.690442001,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.522583418,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.519866681,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.671848114,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.191087084,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.416906268,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.057265569,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.549434826,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.175503505,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.513277018,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.651981383,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.241505195,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.06443299,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.801726796,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.372646625,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.452534656,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.390736331,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.977159917,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.261198429,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.540032022,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.734169471,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.594844679,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.811023902,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.388427034,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.751000041,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.406849088,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.091220728,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.638964171,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.279203793,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.205565233,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.317370835,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.750865269,
"ISR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.235620108,
